age_midpt,age_cat,sex,ethnicity,highest_qualification,weekly_hrs,weekly_income
57.5,55-59,Female,Europ,Vocational,104,800
27.5,25-29,Male,Europ,School,24,980
32.5,30-34,Male,Europ,Vocational,43,790
52.5,50-54,Female,Europ,OthPostSec,16,310
27.5,25-29,Female,Europ,BachDeg+,34,910
47.5,45-49,Female,Europ,BachDeg+,39,1130
47.5,45-49,Female,Europ,NoQual,40,490
52.5,50-54,Female,Europ,Vocational,38,410
47.5,45-49,Male,Europ,Vocational,40,910
32.5,30-34,Female,MaoriCombin,School,9,170
42.5,40-44,Female,Europ,School,14,600
47.5,45-49,Female,Europ,NoQual,14,180
57.5,55-59,Male,Europ,Vocational,41,1100
47.5,45-49,Female,Europ,Vocational,28,510
52.5,50-54,Male,Europ,BachDeg+,43,860
27.5,25-29,Male,Europ,Vocational,33,550
42.5,40-44,Male,Europ,School,40,700
27.5,25-29,Female,Maori,Vocational,25,200
42.5,40-44,Female,Maori,School,18,190
52.5,50-54,Male,Europ,BachDeg+,76,2090
42.5,40-44,Female,Europ,NoQual,26,210
62.5,60-64,Male,Europ,OthPostSec,28,550
47.5,45-49,Male,Pacific,School,40,440
52.5,50-54,Male,Europ,NoQual,21,250
42.5,40-44,Male,Pacific,Vocational,34,780
57.5,55-59,Male,Europ,School,46,620
27.5,25-29,Female,Europ,BachDeg+,54,1670
52.5,50-54,Female,Europ,BachDeg+,29,560
57.5,55-59,Female,Europ,Vocational,30,450
37.5,35-39,Female,Maori,BachDeg+,26,2790
42.5,40-44,Female,Europ,School,43,670
32.5,30-34,Male,Europ,BachDeg+,36,930
37.5,35-39,Male,Europ,School,20,490
32.5,30-34,Female,Europ,School,24,280
62.5,60-64,Female,Europ,Vocational,13,470
52.5,50-54,Female,Maori,Vocational,38,530
37.5,35-39,Male,Europ,BachDeg+,45,730
37.5,35-39,Male,Europ,OthPostSec,40,820
52.5,50-54,Male,Europ,Vocational,44,570
52.5,50-54,Female,MaoriCombin,School,32,300
42.5,40-44,Female,Europ,BachDeg+,60,2600
37.5,35-39,Male,Europ,Vocational,55,180
57.5,55-59,Female,Europ,NoQual,19,870
47.5,45-49,Female,Maori,NoQual,40,510
52.5,50-54,Female,Europ,NoQual,40,1150
32.5,30-34,Female,Europ,BachDeg+,35,860
47.5,45-49,Female,Europ,Vocational,40,550
52.5,50-54,Male,Europ,BachDeg+,60,3010
62.5,60-64,Male,Europ,NoQual,37,450
37.5,35-39,Male,Europ,Vocational,40,1560
37.5,35-39,Female,Europ,Vocational,38,570
52.5,50-54,Male,Europ,BachDeg+,63,1380
37.5,35-39,Female,Maori,Vocational,40,820
32.5,30-34,Male,Other,Vocational,40,390
42.5,40-44,Female,Europ,Vocational,16,420
42.5,40-44,Male,Europ,Vocational,23,900
27.5,25-29,Female,Europ,Vocational,44,580
47.5,45-49,Male,Europ,OthPostSec,4,50
37.5,35-39,Female,Europ,School,24,250
42.5,40-44,Male,Europ,BachDeg+,44,1570
52.5,50-54,Female,Pacific,NoQual,25,240
47.5,45-49,Female,Europ,NoQual,40,460
37.5,35-39,Male,Maori,Vocational,56,1620
37.5,35-39,Female,Maori,OthPostSec,33,460
57.5,55-59,Female,Europ,NoQual,5,40
37.5,35-39,Female,Europ,BachDeg+,8,120
62.5,60-64,Male,Europ,School,40,1170
42.5,40-44,Female,Europ,Vocational,30,310
37.5,35-39,Female,Europ,Vocational,36,490
47.5,45-49,Female,Europ,Vocational,40,740
57.5,55-59,Male,Europ,Vocational,35,520
37.5,35-39,Female,Europ,BachDeg+,60,1290
47.5,45-49,Female,Europ,Vocational,25,310
37.5,35-39,Female,Europ,Vocational,94,1690
27.5,25-29,Male,Pacific,NoQual,40,520
47.5,45-49,Male,Pacific,NoQual,41,610
32.5,30-34,Male,Europ,School,40,530
42.5,40-44,Male,Europ,BachDeg+,40,1080
32.5,30-34,Male,Europ,School,40,550
57.5,55-59,Female,Europ,NoQual,10,440
32.5,30-34,Male,Europ,Vocational,40,530
37.5,35-39,Male,Other,BachDeg+,40,2040
47.5,45-49,Male,Europ,Vocational,60,880
47.5,45-49,Male,Europ,Vocational,40,520
52.5,50-54,Female,Europ,BachDeg+,32,1150
57.5,55-59,Female,Europ,NoQual,35,330
47.5,45-49,Male,Europ,Vocational,40,950
47.5,45-49,Male,Other,OthPostSec,68,1470
47.5,45-49,Female,Europ,School,40,410
52.5,50-54,Male,Pacific,School,63,530
37.5,35-39,Female,NonMaoriComb,Vocational,35,870
27.5,25-29,Male,Europ,Vocational,40,740
57.5,55-59,Female,Europ,NoQual,9,350
27.5,25-29,Female,Europ,BachDeg+,21,310
37.5,35-39,Female,Europ,Vocational,11,330
52.5,50-54,Female,Europ,Vocational,36,460
57.5,55-59,Male,Europ,Vocational,36,1490
47.5,45-49,Female,Europ,NoQual,8,230
37.5,35-39,Male,Other,BachDeg+,40,1140
47.5,45-49,Female,Europ,NoQual,32,870
27.5,25-29,Male,Europ,Vocational,40,740
27.5,25-29,Male,Europ,OthPostSec,42,610
32.5,30-34,Female,NonMaoriComb,NoQual,36,260
37.5,35-39,Female,Europ,School,44,900
42.5,40-44,Male,Europ,Vocational,26,600
42.5,40-44,Female,Europ,BachDeg+,40,1130
32.5,30-34,Male,Europ,BachDeg+,45,840
47.5,45-49,Male,Europ,Vocational,65,950
37.5,35-39,Male,Pacific,School,35,580
37.5,35-39,Male,Europ,NoQual,12,310
57.5,55-59,Male,Europ,NoQual,135,2120
52.5,50-54,Female,Europ,BachDeg+,46,540
52.5,50-54,Male,Europ,Vocational,50,1050
62.5,60-64,Female,Europ,Vocational,36,420
47.5,45-49,Female,Europ,Vocational,32,380
32.5,30-34,Female,Europ,Vocational,24,330
42.5,40-44,Male,Europ,School,62,1530
32.5,30-34,Male,Europ,OthPostSec,50,1050
27.5,25-29,Female,Other,BachDeg+,43,580
37.5,35-39,Male,MaoriCombin,NoQual,75,1060
42.5,40-44,Female,Europ,NoQual,7,540
52.5,50-54,Female,Europ,School,29,320
32.5,30-34,Female,Europ,NoQual,4,150
47.5,45-49,Female,Maori,Vocational,39,340
47.5,45-49,Male,Europ,Vocational,43,720
37.5,35-39,Male,Europ,School,121,1090
47.5,45-49,Male,Europ,School,38,1120
52.5,50-54,Female,Europ,Vocational,40,460
57.5,55-59,Female,Europ,NoQual,12,350
27.5,25-29,Male,Europ,Vocational,40,710
42.5,40-44,Male,MaoriCombin,Vocational,37,880
32.5,30-34,Female,Europ,NoQual,37,290
32.5,30-34,Female,Europ,BachDeg+,57,1330
37.5,35-39,Male,Pacific,Vocational,25,670
37.5,35-39,Female,Pacific,NoQual,35,360
32.5,30-34,Female,Europ,NoQual,25,680
37.5,35-39,Female,Europ,BachDeg+,31,1670
62.5,60-64,Male,Europ,BachDeg+,18,740
52.5,50-54,Male,Europ,BachDeg+,45,1010
57.5,55-59,Male,Europ,BachDeg+,40,990
47.5,45-49,Female,Europ,Vocational,25,820
42.5,40-44,Female,Europ,Vocational,40,1060
62.5,60-64,Female,Europ,Vocational,40,500
37.5,35-39,Male,Europ,School,33,420
37.5,35-39,Male,Pacific,School,26,410
57.5,55-59,Male,Europ,BachDeg+,36,720
37.5,35-39,Female,Europ,NoQual,40,600
52.5,50-54,Female,Europ,NoQual,46,450
37.5,35-39,Female,Pacific,School,24,240
37.5,35-39,Male,Europ,Vocational,40,640
27.5,25-29,Male,Europ,BachDeg+,45,830
57.5,55-59,Female,Europ,Vocational,35,490
52.5,50-54,Male,Europ,BachDeg+,101,1080
62.5,60-64,Female,Europ,NoQual,9,420
32.5,30-34,Male,Europ,School,37,400
42.5,40-44,Male,Europ,NoQual,54,780
37.5,35-39,Female,Europ,Vocational,15,290
37.5,35-39,Male,Europ,Vocational,30,910
57.5,55-59,Female,Pacific,Vocational,41,490
27.5,25-29,Female,Europ,Vocational,23,600
47.5,45-49,Male,Europ,NoQual,40,770
57.5,55-59,Male,Europ,Vocational,42,600
57.5,55-59,Male,Europ,Vocational,50,1290
27.5,25-29,Male,Europ,Vocational,50,720
42.5,40-44,Female,Europ,Vocational,6,50
37.5,35-39,Male,Europ,OthPostSec,31,510
37.5,35-39,Male,MaoriCombin,BachDeg+,16,1180
57.5,55-59,Female,Europ,OthPostSec,40,610
57.5,55-59,Female,Europ,BachDeg+,39,860
47.5,45-49,Female,Pacific,Vocational,38,940
37.5,35-39,Male,Europ,Vocational,48,510
32.5,30-34,Male,MaoriCombin,Vocational,30,930
27.5,25-29,Female,Europ,School,8,50
42.5,40-44,Female,MaoriCombin,Vocational,43,580
27.5,25-29,Male,Europ,School,45,600
32.5,30-34,Female,Europ,School,40,390
32.5,30-34,Male,Europ,OthPostSec,50,1420
32.5,30-34,Male,Maori,Vocational,15,330
27.5,25-29,Female,Europ,BachDeg+,40,1370
57.5,55-59,Female,Europ,Vocational,47,1220
32.5,30-34,Female,Europ,School,40,550
42.5,40-44,Female,Europ,BachDeg+,40,990
57.5,55-59,Male,Europ,Vocational,40,1140
47.5,45-49,Female,Europ,Vocational,25,250
42.5,40-44,Male,Europ,School,41,1520
52.5,50-54,Male,Europ,School,50,670
27.5,25-29,Female,Europ,Vocational,20,840
57.5,55-59,Male,Europ,Vocational,35,1180
37.5,35-39,Male,Other,Vocational,37,430
42.5,40-44,Male,Europ,Vocational,31,290
37.5,35-39,Female,Maori,Vocational,39,560
27.5,25-29,Male,Europ,Vocational,58,1210
27.5,25-29,Female,Europ,Vocational,40,620
42.5,40-44,Male,Maori,Vocational,40,790
32.5,30-34,Female,Maori,Vocational,23,280
52.5,50-54,Female,Europ,BachDeg+,39,880
52.5,50-54,Male,Europ,OthPostSec,44,590
62.5,60-64,Male,Other,OthPostSec,40,500
37.5,35-39,Male,Maori,BachDeg+,35,510
32.5,30-34,Female,Europ,BachDeg+,10,80
32.5,30-34,Female,Other,OthPostSec,17,430
37.5,35-39,Female,Europ,School,24,270
42.5,40-44,Female,Europ,BachDeg+,40,950
52.5,50-54,Male,Europ,School,32,790
27.5,25-29,Female,Europ,School,10,390
57.5,55-59,Male,Europ,NoQual,22,440
32.5,30-34,Female,MaoriCombin,Vocational,21,290
42.5,40-44,Male,Pacific,Vocational,43,580
37.5,35-39,Male,Europ,OthPostSec,31,470
62.5,60-64,Female,Europ,NoQual,35,480
37.5,35-39,Female,Europ,NoQual,40,440
42.5,40-44,Female,Maori,Vocational,24,310
42.5,40-44,Female,Europ,Vocational,38,460
27.5,25-29,Female,Europ,Vocational,39,680
32.5,30-34,Female,Europ,Vocational,7,670
32.5,30-34,Male,Europ,School,33,640
32.5,30-34,Female,Europ,BachDeg+,23,1120
37.5,35-39,Male,Europ,Vocational,40,700
52.5,50-54,Male,Europ,NoQual,45,1220
32.5,30-34,Female,Europ,Vocational,14,180
27.5,25-29,Female,Europ,School,13,120
42.5,40-44,Female,Europ,NoQual,39,620
37.5,35-39,Male,Europ,Vocational,50,980
42.5,40-44,Female,Europ,NoQual,26,220
32.5,30-34,Female,Europ,NoQual,22,290
57.5,55-59,Female,Europ,OthPostSec,37,980
37.5,35-39,Female,Europ,School,45,630
32.5,30-34,Male,MaoriCombin,School,38,700
47.5,45-49,Male,Europ,OthPostSec,12,3330
57.5,55-59,Female,Europ,NoQual,40,510
57.5,55-59,Female,Europ,NoQual,40,550
52.5,50-54,Female,Europ,Vocational,42,560
47.5,45-49,Male,Europ,NoQual,40,480
57.5,55-59,Male,Europ,Vocational,44,720
52.5,50-54,Male,Europ,Vocational,45,770
57.5,55-59,Male,Europ,NoQual,69,930
42.5,40-44,Male,Europ,BachDeg+,72,1330
42.5,40-44,Male,Europ,Vocational,60,1040
42.5,40-44,Female,Europ,BachDeg+,56,670
37.5,35-39,Female,Pacific,School,55,570
32.5,30-34,Male,Europ,BachDeg+,40,1760
47.5,45-49,Male,Europ,NoQual,71,930
27.5,25-29,Female,Pacific,NoQual,31,750
42.5,40-44,Male,Maori,Vocational,44,940
32.5,30-34,Female,Europ,NoQual,22,220
27.5,25-29,Male,Europ,BachDeg+,45,790
32.5,30-34,Female,MaoriCombin,School,10,630
52.5,50-54,Female,Europ,School,38,660
37.5,35-39,Female,Europ,Vocational,35,1010
27.5,25-29,Male,Europ,BachDeg+,50,750
37.5,35-39,Male,Europ,BachDeg+,40,1380
42.5,40-44,Female,Europ,BachDeg+,63,3660
37.5,35-39,Female,Europ,Vocational,40,450
62.5,60-64,Male,Europ,BachDeg+,40,2080
42.5,40-44,Female,Pacific,NoQual,40,530
37.5,35-39,Female,Europ,Vocational,24,420
62.5,60-64,Male,Europ,School,26,730
42.5,40-44,Male,Europ,OthPostSec,45,730
47.5,45-49,Male,Europ,Vocational,40,1250
42.5,40-44,Female,Maori,School,60,970
47.5,45-49,Female,Europ,School,13,180
47.5,45-49,Male,Europ,NoQual,39,740
37.5,35-39,Male,Europ,Vocational,45,2620
27.5,25-29,Male,Europ,School,40,790
37.5,35-39,Female,Europ,NoQual,9,560
42.5,40-44,Male,Europ,NoQual,45,800
47.5,45-49,Female,Europ,School,30,360
32.5,30-34,Female,Europ,OthPostSec,38,1150
42.5,40-44,Male,Other,OthPostSec,42,1180
42.5,40-44,Female,Europ,Vocational,15,100
47.5,45-49,Female,MaoriCombin,NoQual,12,470
37.5,35-39,Male,Europ,NoQual,60,1060
32.5,30-34,Male,Maori,School,76,1500
27.5,25-29,Female,Europ,NoQual,60,240
62.5,60-64,Female,Europ,NoQual,40,910
32.5,30-34,Female,Europ,BachDeg+,21,870
27.5,25-29,Male,Europ,OthPostSec,45,730
37.5,35-39,Male,Europ,BachDeg+,40,2060
52.5,50-54,Male,Europ,NoQual,45,1020
42.5,40-44,Male,Other,Vocational,63,1000
47.5,45-49,Male,Europ,Vocational,45,700
52.5,50-54,Male,Europ,Vocational,46,830
32.5,30-34,Male,Other,OthPostSec,37,680
42.5,40-44,Female,Europ,NoQual,40,580
42.5,40-44,Male,Europ,OthPostSec,51,840
57.5,55-59,Male,Europ,BachDeg+,15,330
32.5,30-34,Male,Europ,OthPostSec,38,890
57.5,55-59,Male,Europ,BachDeg+,36,1180
32.5,30-34,Female,Europ,OthPostSec,33,470
62.5,60-64,Male,Europ,Vocational,50,630
32.5,30-34,Female,Other,Vocational,40,710
27.5,25-29,Male,Maori,School,27,370
37.5,35-39,Female,Europ,Vocational,70,2100
37.5,35-39,Male,Europ,Vocational,50,840
52.5,50-54,Male,Europ,Vocational,40,1010
37.5,35-39,Male,Europ,Vocational,40,990
42.5,40-44,Male,Europ,Vocational,33,520
52.5,50-54,Male,Europ,NoQual,40,750
52.5,50-54,Male,Europ,BachDeg+,45,1260
32.5,30-34,Male,Europ,Vocational,55,720
32.5,30-34,Male,Europ,BachDeg+,50,650
52.5,50-54,Male,Europ,Vocational,40,840
42.5,40-44,Female,Maori,Vocational,22,290
52.5,50-54,Male,Europ,BachDeg+,38,4500
57.5,55-59,Male,Europ,NoQual,12,300
47.5,45-49,Female,Europ,Vocational,40,580
62.5,60-64,Female,Europ,NoQual,19,1120
27.5,25-29,Female,Other,BachDeg+,16,460
37.5,35-39,Female,Europ,School,38,1190
37.5,35-39,Male,Europ,BachDeg+,21,980
47.5,45-49,Female,Europ,Vocational,40,320
37.5,35-39,Female,Maori,BachDeg+,42,70
32.5,30-34,Male,Europ,Vocational,50,1080
42.5,40-44,Female,Europ,Vocational,3,30
42.5,40-44,Female,Europ,Vocational,15,590
57.5,55-59,Female,Europ,School,12,660
57.5,55-59,Male,Europ,Vocational,30,300
47.5,45-49,Male,Europ,Vocational,40,990
37.5,35-39,Male,Europ,BachDeg+,40,920
52.5,50-54,Male,Europ,School,37,820
37.5,35-39,Male,Europ,Vocational,43,820
37.5,35-39,Male,Europ,Vocational,41,650
37.5,35-39,Female,Maori,BachDeg+,45,736
47.5,45-49,Female,Europ,NoQual,30,350
52.5,50-54,Male,Europ,Vocational,50,1280
37.5,35-39,Male,Europ,Vocational,40,970
42.5,40-44,Male,Europ,OthPostSec,45,710
32.5,30-34,Male,Other,Vocational,40,450
37.5,35-39,Male,Europ,Vocational,41,920
52.5,50-54,Male,Pacific,BachDeg+,60,1110
52.5,50-54,Female,Europ,School,38,860
32.5,30-34,Male,Other,BachDeg+,43,400
37.5,35-39,Female,Europ,Vocational,40,540
47.5,45-49,Female,Europ,OthPostSec,74,730
52.5,50-54,Male,Europ,BachDeg+,36,810
27.5,25-29,Female,Europ,Vocational,40,490
47.5,45-49,Female,Europ,NoQual,40,370
47.5,45-49,Female,Europ,Vocational,30,830
42.5,40-44,Male,Europ,Vocational,60,870
42.5,40-44,Female,Europ,Vocational,38,650
32.5,30-34,Male,Europ,NoQual,29,850
32.5,30-34,Male,Europ,BachDeg+,22,930
52.5,50-54,Male,Europ,NoQual,95,1430
32.5,30-34,Male,Europ,OthPostSec,21,240
37.5,35-39,Female,Other,Vocational,48,900
37.5,35-39,Male,Europ,Vocational,40,490
47.5,45-49,Female,Europ,School,40,610
32.5,30-34,Female,Europ,NoQual,19,190
32.5,30-34,Male,MaoriCombin,Vocational,61,1900
52.5,50-54,Female,Europ,OthPostSec,20,310
47.5,45-49,Female,Maori,Vocational,38,370
32.5,30-34,Female,Europ,BachDeg+,57,820
37.5,35-39,Female,Maori,BachDeg+,29,300
27.5,25-29,Male,Pacific,Vocational,47,580
37.5,35-39,Male,Other,BachDeg+,40,650
47.5,45-49,Female,Other,Vocational,40,630
27.5,25-29,Male,Europ,Vocational,49,830
27.5,25-29,Male,Europ,School,70,870
32.5,30-34,Male,Maori,BachDeg+,40,520
32.5,30-34,Male,Europ,Vocational,50,880
32.5,30-34,Female,Pacific,School,30,260
32.5,30-34,Male,Europ,Vocational,50,320
57.5,55-59,Male,Europ,Vocational,40,810
37.5,35-39,Female,Europ,NoQual,36,500
27.5,25-29,Female,Europ,Vocational,23,370
42.5,40-44,Female,Europ,NoQual,58,620
32.5,30-34,Female,Other,BachDeg+,41,1080
42.5,40-44,Female,Other,Vocational,20,310
57.5,55-59,Female,Europ,Vocational,32,620
37.5,35-39,Female,Europ,School,23,420
27.5,25-29,Male,Europ,School,22,490
42.5,40-44,Female,Europ,Vocational,32,620
47.5,45-49,Male,Europ,Vocational,40,580
37.5,35-39,Female,Maori,NoQual,64,870
32.5,30-34,Female,Europ,School,40,960
42.5,40-44,Female,Europ,School,15,130
42.5,40-44,Male,Europ,Vocational,45,1080
52.5,50-54,Male,Europ,Vocational,40,760
27.5,25-29,Male,Europ,BachDeg+,40,670
62.5,60-64,Male,Europ,Vocational,40,990
42.5,40-44,Male,Europ,OthPostSec,49,1510
42.5,40-44,Male,Europ,School,40,1070
42.5,40-44,Male,Europ,NoQual,54,780
42.5,40-44,Female,Europ,Vocational,28,310
27.5,25-29,Male,MaoriCombin,Vocational,17,250
37.5,35-39,Male,Maori,Vocational,69,1280
32.5,30-34,Female,Europ,School,19,230
27.5,25-29,Female,Europ,School,44,540
37.5,35-39,Female,Europ,School,92,1000
37.5,35-39,Female,Europ,Vocational,50,640
57.5,55-59,Female,Europ,NoQual,17,210
37.5,35-39,Male,Europ,Vocational,55,1150
42.5,40-44,Male,Europ,Vocational,45,420
37.5,35-39,Male,Europ,Vocational,46,630
42.5,40-44,Male,Pacific,NoQual,16,200
47.5,45-49,Female,Europ,Vocational,40,790
42.5,40-44,Male,Europ,NoQual,40,540
32.5,30-34,Male,Maori,School,38,1040
57.5,55-59,Female,Europ,OthPostSec,36,1050
52.5,50-54,Male,Europ,BachDeg+,47,4110
32.5,30-34,Male,Pacific,NoQual,36,500
57.5,55-59,Female,Europ,BachDeg+,40,560
52.5,50-54,Female,Europ,NoQual,46,450
42.5,40-44,Male,Europ,Vocational,50,770
57.5,55-59,Male,Europ,Vocational,92,850
62.5,60-64,Female,Europ,NoQual,2,320
47.5,45-49,Male,Europ,Vocational,59,910
37.5,35-39,Male,Europ,Vocational,40,980
42.5,40-44,Male,Maori,NoQual,45,740
27.5,25-29,Female,Europ,Vocational,44,770
42.5,40-44,Male,Europ,Vocational,38,540
62.5,60-64,Female,Other,Vocational,29,800
57.5,55-59,Female,Europ,BachDeg+,25,1010
52.5,50-54,Female,Europ,Vocational,28,320
57.5,55-59,Male,Europ,Vocational,13,340
37.5,35-39,Male,Europ,Vocational,40,1570
42.5,40-44,Female,Europ,Vocational,40,900
37.5,35-39,Male,Europ,Vocational,31,390
27.5,25-29,Female,Europ,Vocational,39,730
32.5,30-34,Male,Europ,School,40,480
47.5,45-49,Female,Europ,BachDeg+,50,1420
37.5,35-39,Female,MaoriCombin,OthPostSec,13,270
32.5,30-34,Female,Maori,School,5,490
52.5,50-54,Male,Europ,NoQual,44,720
47.5,45-49,Male,Europ,OthPostSec,0,1440
27.5,25-29,Female,Europ,Vocational,41,390
37.5,35-39,Male,Other,BachDeg+,38,2120
52.5,50-54,Female,Other,School,46,400
37.5,35-39,Female,MaoriCombin,NoQual,21,180
27.5,25-29,Female,Europ,School,50,390
42.5,40-44,Male,Europ,Vocational,32,640
47.5,45-49,Male,Europ,BachDeg+,40,1670
32.5,30-34,Male,Maori,NoQual,40,630
37.5,35-39,Female,Europ,Vocational,40,480
52.5,50-54,Male,Pacific,NoQual,51,470
32.5,30-34,Female,Other,Vocational,40,500
47.5,45-49,Female,Europ,School,30,530
42.5,40-44,Male,Maori,OthPostSec,35,330
62.5,60-64,Female,Europ,NoQual,4,290
32.5,30-34,Female,Europ,BachDeg+,55,1360
62.5,60-64,Male,Europ,NoQual,47,750
27.5,25-29,Female,Europ,BachDeg+,34,650
42.5,40-44,Female,Europ,Vocational,37,520
27.5,25-29,Male,Europ,Vocational,41,690
42.5,40-44,Male,Maori,Vocational,40,580
32.5,30-34,Male,Pacific,School,39,410
57.5,55-59,Female,Pacific,NoQual,36,420
62.5,60-64,Male,Europ,Vocational,40,580
37.5,35-39,Female,Europ,Vocational,21,470
27.5,25-29,Female,Maori,OthPostSec,12,300
27.5,25-29,Female,MaoriCombin,Vocational,60,680
62.5,60-64,Male,Europ,School,49,640
37.5,35-39,Female,MaoriCombin,NoQual,13,200
27.5,25-29,Female,Maori,NoQual,25,530
42.5,40-44,Female,Europ,Vocational,44,400
27.5,25-29,Male,Europ,School,54,770
47.5,45-49,Female,Europ,Vocational,43,790
27.5,25-29,Male,Maori,Vocational,40,910
47.5,45-49,Female,Europ,Vocational,38,510
52.5,50-54,Female,Europ,Vocational,49,1110
32.5,30-34,Male,Europ,NoQual,40,510
32.5,30-34,Male,Europ,NoQual,60,740
47.5,45-49,Female,Other,School,45,380
37.5,35-39,Female,Europ,Vocational,43,1020
42.5,40-44,Male,Europ,Vocational,40,520
57.5,55-59,Male,Europ,BachDeg+,41,760
37.5,35-39,Female,Europ,School,9,290
37.5,35-39,Female,Europ,School,60,210
47.5,45-49,Male,Europ,Vocational,40,860
47.5,45-49,Female,Pacific,Vocational,73,670
57.5,55-59,Female,Europ,NoQual,40,540
62.5,60-64,Male,Europ,Vocational,45,720
37.5,35-39,Male,Europ,Vocational,46,1280
47.5,45-49,Male,Europ,School,47,470
37.5,35-39,Male,NonMaoriComb,School,60,1620
42.5,40-44,Female,Europ,Vocational,20,510
32.5,30-34,Male,Europ,School,40,880
47.5,45-49,Male,Pacific,NoQual,45,790
62.5,60-64,Female,MaoriCombin,School,22,820
32.5,30-34,Female,Europ,BachDeg+,40,620
42.5,40-44,Female,Europ,School,25,540
42.5,40-44,Male,Europ,Vocational,45,430
62.5,60-64,Female,Europ,School,46,480
27.5,25-29,Male,Europ,Vocational,40,420
47.5,45-49,Male,NonMaoriComb,School,102,2240
27.5,25-29,Male,Europ,Vocational,60,1010
52.5,50-54,Female,Europ,OthPostSec,32,980
37.5,35-39,Female,Europ,School,44,610
42.5,40-44,Male,Europ,School,40,550
37.5,35-39,Female,Europ,Vocational,50,740
37.5,35-39,Male,Europ,Vocational,77,1020
57.5,55-59,Male,Maori,School,50,1680
42.5,40-44,Male,Europ,OthPostSec,51,1200
47.5,45-49,Male,Europ,OthPostSec,76,1840
47.5,45-49,Female,Europ,School,13,200
37.5,35-39,Female,Europ,Vocational,13,940
52.5,50-54,Female,Europ,Vocational,49,750
47.5,45-49,Male,Other,School,41,490
42.5,40-44,Female,Europ,School,38,820
27.5,25-29,Female,Europ,OthPostSec,32,660
37.5,35-39,Female,Europ,BachDeg+,23,380
32.5,30-34,Male,Europ,BachDeg+,40,660
27.5,25-29,Female,Europ,Vocational,6,150
27.5,25-29,Male,Europ,School,45,550
27.5,25-29,Male,Europ,NoQual,58,350
37.5,35-39,Female,Europ,Vocational,40,760
52.5,50-54,Male,Europ,School,25,550
37.5,35-39,Male,Europ,OthPostSec,40,960
57.5,55-59,Male,Europ,School,50,1640
42.5,40-44,Male,Europ,OthPostSec,56,290
32.5,30-34,Female,Other,BachDeg+,45,570
27.5,25-29,Male,Europ,BachDeg+,45,690
27.5,25-29,Female,Europ,School,21,690
37.5,35-39,Male,Europ,BachDeg+,40,760
37.5,35-39,Male,Europ,Vocational,50,910
52.5,50-54,Male,Maori,NoQual,55,1390
52.5,50-54,Female,Europ,BachDeg+,31,1160
27.5,25-29,Male,Europ,BachDeg+,45,610
52.5,50-54,Female,Europ,Vocational,28,300
37.5,35-39,Female,Europ,Vocational,38,380
32.5,30-34,Female,Europ,School,23,530
42.5,40-44,Female,Europ,School,12,910
27.5,25-29,Female,Europ,BachDeg+,40,460
52.5,50-54,Male,Europ,School,26,600
32.5,30-34,Male,Europ,Vocational,45,850
32.5,30-34,Male,Europ,OthPostSec,50,790
62.5,60-64,Male,Pacific,NoQual,43,350
47.5,45-49,Male,Europ,School,34,1060
32.5,30-34,Male,Europ,BachDeg+,50,760
42.5,40-44,Female,Europ,Vocational,20,360
32.5,30-34,Female,Europ,Vocational,24,550
27.5,25-29,Male,Pacific,BachDeg+,18,350
52.5,50-54,Female,Europ,Vocational,40,620
52.5,50-54,Male,Europ,Vocational,40,840
37.5,35-39,Male,Europ,NoQual,33,700
32.5,30-34,Male,Europ,Vocational,55,1290
57.5,55-59,Female,Europ,BachDeg+,46,990
37.5,35-39,Male,Europ,OthPostSec,40,660
37.5,35-39,Female,Europ,Vocational,40,2690
37.5,35-39,Female,Europ,Vocational,2,510
62.5,60-64,Male,Europ,NoQual,54,500
52.5,50-54,Male,Other,BachDeg+,22,1000
27.5,25-29,Male,Maori,OthPostSec,48,410
37.5,35-39,Female,Other,NoQual,30,560
47.5,45-49,Female,Europ,Vocational,11,490
32.5,30-34,Male,MaoriCombin,Vocational,46,440
37.5,35-39,Female,Europ,Vocational,46,1080
32.5,30-34,Female,Europ,School,15,430
42.5,40-44,Male,Europ,Vocational,45,480
42.5,40-44,Male,Other,OthPostSec,53,1690
52.5,50-54,Female,Europ,NoQual,15,210
42.5,40-44,Male,Europ,Vocational,37,850
32.5,30-34,Female,MaoriCombin,School,18,350
32.5,30-34,Female,Maori,NoQual,26,500
27.5,25-29,Female,Europ,BachDeg+,40,1000
32.5,30-34,Female,NonMaoriComb,OthPostSec,25,420
62.5,60-64,Female,Pacific,NoQual,25,310
52.5,50-54,Female,Pacific,BachDeg+,30,400
57.5,55-59,Female,Europ,Vocational,17,620
32.5,30-34,Female,Europ,BachDeg+,15,260
32.5,30-34,Male,Europ,Vocational,36,690
32.5,30-34,Male,Europ,School,37,810
47.5,45-49,Male,Europ,Vocational,31,2060
37.5,35-39,Female,Maori,Vocational,23,830
32.5,30-34,Male,Europ,Vocational,43,780
27.5,25-29,Female,Europ,Vocational,39,660
42.5,40-44,Female,Europ,OthPostSec,51,740
52.5,50-54,Male,Europ,Vocational,55,1030
52.5,50-54,Male,Europ,OthPostSec,28,400
52.5,50-54,Male,Europ,School,29,710
37.5,35-39,Male,Europ,Vocational,45,940
37.5,35-39,Male,Europ,Vocational,40,1040
52.5,50-54,Male,Europ,Vocational,53,1100
